MobilePhoneList [2009-06-29 08:00:00] By http://ke-tai.org/
"連番","メーカ名","機種名","機種略名","ユーザエージェント","タイプ１","タイプ２","ブラウザ幅(x)","ブラウザ高さ(y)","表示カラー数","ブラウザキャッシュ","GIF","JPG","PNG","Flash","Flashバージョン","Flashワークメモリ","Javaアプリ","BREW","HTML","SSL","ログイン","クッキー","CSS","GPS","発売日","備考","更新状況メモ","更新日"
"731","SoftBank","814T","814T","SoftBank/1.0/814T/TJ001 Browser/NetFront/3.3 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","234","259","","","1","1","1","1","2.0","","0","0","0","0","0","0","1","","2007-07","作成中","","2008-12-16 11:20:21"
"732","SoftBank","815SH","815SH","SoftBank/1.0/815SH/SHJ001[/Serial] Browser/NetFront/3.4","3GC","","468","540","","","0","0","1","1","2.0","","0","0","0","0","0","0","","","2007-07","作成中","","2008-05-22 11:48:06"
"733","SoftBank","815T","815T","SoftBank/1.0/815T/TJ001[/Serial] Browser/NetFront/3.3","3GC","","234","259","","","1","1","1","1","2.0","","0","0","0","0","0","0","1","0","2007-08","作成中","","2008-07-03 11:08:00"
"734","SoftBank","816SH","816SH","SoftBank/1.0/816SH/SHJ001 Browser/NetFront/3.4 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","240","270","","","1","1","1","1","2.0","","0","0","0","0","0","0","1","","2007-08","作成中","","2009-01-04 23:42:48"
"735","SoftBank","911T","911T","SoftBank/1.0/911T/TJ001[/Serial] Browser/NetFront/3.3 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","234","339","","","1","1","1","1","2.0","","1","0","0","1","1","1","1","1","2007-03","作成中","","2008-01-18 11:42:53"
"736","SoftBank","813SH for Biz","813SHe","SoftBank/1.0/813SHe/SHJ001[/Serial] Browser/NetFront/3.3 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","234","270","242144","","1","1","1","1","2.0","","","0","1","1","1","1","1","","2007-03","","","2008-05-12 13:34:55"
"737","SoftBank","912SH","912SH","SoftBank/1.0/912SH/SHJ001[/Serial] Browser/NetFront/3.4","3GC","","480","800","260000","","1","1","1","1","2.0","","1","0","0","1","","1","","0","2007-06","2画面表示時：幅468高さ320 横スライド時：幅788高さ400 横2画面表示時：幅464高さ400 作成中","","2008-04-03 15:44:53"
"738","SoftBank","912T","912T","SoftBank/1.0/912T/TJ001[/Serial] Browser/NetFront/3.3","3GC","","234","339","","","0","0","0","1","2.0","","0","0","0","0","0","0","","","2007-08","作成中","","2008-03-18 19:27:21"
"739","SoftBank","913SH","913SH","SoftBank/1.0/913SH/SHJ001[/Serial] Browser/NetFront/3.4","3GC","","234","350","","","1","1","1","1","2.0","","0","0","1","1","1","0","1","","2007-07","作成中","","2008-01-17 14:28:25"
"740","SoftBank","920SH","920SH","SoftBank/1.0/920SH/SHJ001[/Serial] Browser/NetFront/3.4","3GC","","240","342","","","1","1","1","1","2.0","","1","0","1","1","0","0","1","","2007-11","UAがSHJ002の場合もある","作成中","2009-06-24 07:13:11"
"741","SoftBank","820P","820P","SoftBank/1.0/820P/PJP10[/Serial] Browser/NetFront/3.4","3GC","","236","338","16777216","","1","0","0","1","2.0","","1","0","1","1","0","0","","1","2007-11","ブラウザは\nスクロールバーなし：240x342\nスクロールバーあり：236x338 ","","2008-03-18 19:28:01"
"742","SoftBank","820SH","820SH","SoftBank/1.0/820SH/SHJ001[ /Serial ] Browser/NetFront/3.4","3GC","","234","350","262144","","1","1","1","1","2.0","","","0","1","1","1","1","1","","2007-12","","","2008-01-17 18:54:38"
"743","SoftBank","821P","821P","SoftBank/1.0/821P/PJP10[ /Serial ] Browser/NetFront/3.4","3GC","","236","338","16777216","","1","1","1","1","2.0","","","0","1","1","1","1","1","","2007-11","スクロールバー無し時の解像度：240x342","","2008-01-16 21:43:23"
"744","SoftBank","821SH","821SH","SoftBank/1.0/821SH/SHJ001[ /Serial ] Browser/NetFront/3.4","3GC","","234","350","262144","","1","1","1","1","2.0","","","0","1","1","1","1","1","","2007-12","","","2008-01-17 18:54:38"
"745","SoftBank","822SH","822SH","SoftBank/1.0/822SH/SHJ001[ /Serial ] Browser/NetFront/3.4","3GC","","234","350","262144","","1","1","1","1","2.0","","","0","1","1","1","1","1","","2007-12","","","2008-01-17 18:54:38"
"746","SoftBank","920T","920T","SoftBank/1.0/920T/SHJ001[ /Serial ] Browser/NetFront/3.4","3GC","","234","339","262144","","1","1","1","1","2.0","","","0","1","1","1","1","1","1","2007-12","","","2008-01-17 18:54:38"
"747","SoftBank","812SH sII","812SHs","SoftBank/1.0/812SHs/SHJ001[/Serial] Browser/NetFront/3.3","3GC","","234","270","262114","","1","1","1","1","2.0","","","0","1","1","1","1","1","","2007-12","","","2008-02-01 14:39:50"
"748","SoftBank","920SC","920SC","SoftBank/1.0/920SC/SCJ001[ /Serial ] Browser/NetFront/3.3","3GC","","230","264","242144","","1","1","1","1","2.0","","","0","1","1","1","1","1","0","2008-01","","","2008-01-31 20:42:35"
"749","SoftBank","820T","820T","SoftBank/1.0/820T/TJ001[ /Serial ] Browser/NetFront/3.3","3GC","","234","259","262114","","1","1","1","1","2.0","","","0","1","1","1","1","1","1","2008-02","コドモバイル","","2008-07-29 18:26:19"
"750","SoftBank","822P","822P","SoftBank/1.0/822P/PJP10[ /Serial ] Browser/NetFront/3.4","3GC","","240","262","16777216","","1","1","1","1","2.0","","","0","1","1","1","1","1","0","2008-02","画面領域　ｽｸﾛｰﾙﾊﾞｰなし：240x262、ｽｸﾛｰﾙﾊﾞｰあり：236x258","","2008-07-29 18:35:25"
"751","SoftBank","820SC","820SC","SoftBank/1.0/820SC/SCJ001[ /Serial ] Browser/NetFront/3.3","3GC","","230","264","242144","","1","1","1","1","2.0","","","0","1","1","1","1","1","0","2008-02","","","2008-07-29 18:26:59"
"752","SoftBank","822T","822T","SoftBank/1.0/822T/TJ001[ /Serial ] Browser/NetFront/3.3","3GC","","234","259","242144","","1","1","1","1","2.0","","","0","1","1","1","1","1","0","2008-02","","","2008-07-29 18:34:47"
"753","SoftBank","920P","920P","SoftBank/1.0/920P/PJP10[ /Serial ] Browser/NetFront/3.4","3GC","","471","700","16777216","","1","1","1","1","2.0","","","0","1","1","1","1","1","1","2008-02","","","2008-07-29 18:30:11"
"754","SoftBank","DM001SH","DM001SH","SoftBank/1.0/DM001SH/SHJ001[ /Serial ] Browser/NetFront/3.4","3GC","","234","350","262144","","1","1","1","1","2.0","","","0","1","1","1","1","1","1","2008-03","ディズニーモバイル","","2008-08-02 11:44:14"
"755","SoftBank","821T","821T","SoftBank/1.0/821T/TJ001[ /Serial ] Browser/NetFront/3.3","3GC","","234","243","242144","","1","1","1","1","2.0","","","0","1","1","1","1","1","1","2008-03","","","2008-07-29 18:35:52"
"756","SoftBank","823SH","823SH","SoftBank/1.0/823SH/SHJ001[ /Serial ] Browser/NetFront/3.4","3GC","","234","350","262144","","1","1","1","1","2.0","","","0","1","1","1","1","1","0","2008-03","","","2009-04-21 09:54:09"
"757","SoftBank","921SH","921SH","SoftBank/1.0/921SH/SHJ001[ /Serial ] Browser/NetFront/3.4","3GC","","468","754","262144","","1","1","1","1","2.0","","","0","1","1","1","1","1","1","2008-03","画面サイズ　縦：468 x 754、縦(2分割)：468 x 374、横：854 x 384、横(2分割)：480 x 384","","2008-07-29 18:29:24"
"758","SoftBank","921T","921T","SoftBank/1.0/921T/TJ001[ /Serial ] Browser/NetFront/3.3","3GC","","234","339","262144","","1","1","1","1","2.0","","","0","1","1","1","1","1","1","2008-03","","","2008-07-29 18:28:43"
"759","SoftBank","922SH","922SH","SoftBank/1.0/922SH/SHJ001[ /Serial ] Browser/NetFront/3.4 Profile/MIDP-2.0","3GC","","842","384","262144","","1","1","1","1","2.0","","","0","1","1","1","1","1","0","2008-03","","","2008-07-29 18:27:46"
"760","SoftBank","821SC","821SC","SoftBank/1.0/821SC/SCJ001[/Serial] Browser/NetFront/3.3 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","230","264","","","","","","","2.0","","","","","","","","","","2008-04","","","2009-05-25 17:12:54"
"761","SoftBank","DM002SH","DM002SH","SoftBank/1.0/DM002SH/SHJ001[/Serial] Browser/NetFront/3.4 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","234","350","","","","","","","2.0","","","","","","","","","","2008-06","","","2009-05-25 17:26:03"
"762","SoftBank","823P","823P","SoftBank/1.0/823P/PJP10[/Serial] Browser/NetFront/3.4 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","231","350","","","","","","","2.0","","","","","","","","","","2008-06","","","2009-05-25 17:16:21"
"763","SoftBank","825SH","825SH","SoftBank/1.0/825SH/SHJ001[/Serial] Browser/NetFront/3.4 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","240","350","","","","","","","2.0","","","","","","","","","","2008-07","","","2009-05-25 17:14:38"
"764","SoftBank","821N","821N","SoftBank/1.0/821N/NJ001[/Serial] Browser/NetFront/3.4 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","240","325","","","","","","","3.0","","","","","","","","","","2008-07","","","2009-05-25 17:15:53"
"765","SoftBank","824SH","824SH","SoftBank/1.0/824SH/SHJ001[/Serial] Browser/NetFront/3.4 Profile/MIDP-2.0 Configu","3GC","","240","350","","","","","","","2.0","","","","","","","","","","2008-07","","","2009-05-25 17:00:35"
"766","SoftBank","923SH","923SH","SoftBank/1.0/923SH/SHJ001[/Serial] Browser/NetFront/3.4 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","480","754","","","","","","","3.0","","","","","","","","","","2008-07","","","2009-05-25 16:57:23"
"767","SoftBank","iPhone 3G","iPhone","Mozilla/5.0 (iPhone; U; CPU iPhone OS 2_0_1 like Mac OS X; ja-jp) AppleWebKit/525.18.1 (KHTML, like Gecko) Version/3.1.1 Mobile/5B108 Safari/525.20","不明","","320","480","","","1","1","1","0","","","0","0","1","1","","1","1","1","2008-07","","","2008-08-08 14:22:13"
"768","SoftBank","824P","824P","SoftBank/1.0/824P/PJP10[/Serial] Browser/NetFront/3.4 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","231","350","","","","","","","","","","","","","","","","","2008-07","","","2009-05-25 17:19:04"
"769","SoftBank","921P","921P","SoftBank/1.0/921P/PJP10[/Serial] Browser/NetFront/3.4 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","471","700","","","1","1","1","1","3.0","","1","","","","","0","1","","2008-08","","","2009-05-28 16:02:13"
"770","SoftBank","824T","824T","SoftBank/1.0/824T/TJ001[/Serial] Browser/NetFront/3.3 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","234","339","","","","","","","","","","","","","","","","","2008-09","","","2009-05-25 17:23:21"
"771","SoftBank","830SH s","830SHs","SoftBank/1.0/830SHs/SHJ001[/Serial] Browser/NetFront/3.4 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","240","270","","","","","","","","","","","","","","","","","2008-10","","","2009-05-25 17:59:58"
"772","SoftBank","830SH","830SH","SoftBank/1.0/830SH/SHJ001[/Serial] Browser/NetFront/3.4 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","240","270","","","","","","","","","","","","","","","","","2008-10","","","2009-05-25 17:15:32"
"773","SoftBank","931SH","931SH","SoftBank/1.0/931SH/SHJ001[/Serial] Browser/NetFront/3.5 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","480","824","","","","","","","","","","","","","","","","","2008-11","","","2009-05-25 17:11:08"
"774","SoftBank","930SH","930SH","SoftBank/1.0/930SH/SHJ001[/Serial] Browser/NetFront/3.4 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","480","854","","","1","1","1","1","3.0","","","","","1","","","","0","2008-11","","","2008-12-24 03:23:30"
"775","SoftBank","830CA","830CA","SoftBank/1.0/830CA/CAJ001[/Serial] Browser/NetFront/3.4 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","240","350","","","1","1","1","1","3.0","","","","","","","0","1","","2008-11","","","2009-05-25 17:21:15"
"776","SoftBank","830P","830P","SoftBank/1.0/830P/PJP10","3GC","","236","365","","","","","","","","","","","","","","","","","2008-11","","","2009-06-24 16:03:22"
"777","SoftBank","831T","831T","SoftBank/1.0/831T/TJ001[/Serial] Browser/NetFront/3.3 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","234","339","","","","","","","","","","","","","","","","","2008-12","","","2009-05-25 18:02:40"
"778","SoftBank","930P","930P","SoftBank/1.0/930P/PJP10[/Serial] Browser/NetFront/3.4 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","471","700","","","1","1","0","1","3.0","","1","","","","","0","1","","2009-01","","","2009-05-28 16:15:28"
"779","SoftBank","932SH","932SH","SoftBank/1.0/932SH/SHJ001[/Serial] Browser/NetFront/3.5 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","480","754","16777216","","1","1","1","1","3.0","","1","","1","1","","0","1","1","2009-02","","","2009-03-23 13:00:14"
"780","SoftBank","930CA","930CA","SoftBank/1.0/930CA/CAJ001[/Serial] Browser/NetFront/3.4 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","854","480","260000","","1","1","1","1","3.0","","1","","1","1","","","1","1","2009-02","","","2009-04-20 15:01:31"
"781","SoftBank","831P","831P","SoftBank/1.0/831P/PJP10[/Serial] Browser/NetFront/3.4 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","236","338","","","1","1","1","1","2.0","","1","","","","","0","1","","2009-02","","","2009-05-28 17:15:58"
"782","SoftBank","731SC","","SoftBank/1.0/731SC/SCJ001 Browser/NetFront/3.3","不明","","","","","","1","1","1","","","","","","1","","","","","","2009-03","","","2009-06-02 17:19:45"
"783","SoftBank","832P","832P","SoftBank/1.0/832P/PJP10[/Serial] Browser/NetFront/3.4 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","236","338","262144","","1","1","1","1","3.0","","1","","","","","0","1","","2009-05","","","2009-05-28 16:13:26"
"784","SoftBank","933SH","","SoftBank/1.0/933SH/SHJ001/[Serial] Java/Java/1.0 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","480","738","16777216","","1","1","1","","3.0","","","","","","","","","1","2009-05","","","2009-06-05 11:07:02"
"785","SoftBank","934SH","934SH","SoftBank/1.0/934SH/SHJ001/SNABCDE1234567890 Browser/NetFront/3.5 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","480","754","16777216","","1","1","1","1","3.0","","","","","","","","","0","2009-06","","","2009-06-23 10:42:32"
"786","SoftBank","930N","930N","SoftBank/1.0/830N/NJ001[/Serial] Browser/NetFront/3.4 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","","","","","","","","","","","","","","","","","","1","2009-06","","","2009-06-23 17:10:27"
"787","SoftBank","820N","820N","SoftBank/1.0/820N/NJ001[/Serial] Browser/NetFront/3.4 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","240","325","","","","","","","3.0","","","","","","","","","","","","","2008-12-24 02:26:01"
"788","SoftBank","830T","830T","SoftBank/1.0/830T/TJ001[/Serial] Browser/NetFront/3.3 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","234","339","","","","","","","","","","","","","","","","","","","","2008-12-24 02:26:01"
"789","SoftBank","930SC","930SC","SoftBank/1.0/930SC/SCJ001[/Serial] Browser/NetFront/3.4","3GC","","475","512","","","","","","","","","","","","","","","","","","","","2008-12-24 02:26:01"
"790","SoftBank","823T","823T","SoftBank/1.0/823T/TJ001[/Serial] Browser/NetFront/3.3 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","234","339","","","","","","","","","","","","","","","","","","","","2008-12-24 02:26:01"
"791","SoftBank","DM003SH","DM003SH","SoftBank/1.0/DM003SH/SHJ001[/Serial] Browser/NetFront/3.4 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","240","350","","","1","1","1","1","2.0","","","","","","","0","1","","","","","2009-04-26 06:00:40"
"792","SoftBank","830N","830N","SoftBank/1.0/830N/NJ001[/Serial] Browser/NetFront/3.4 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","","","","","1","1","1","1","3.0","","","","","","","0","1","","","","","2009-03-16 09:46:31"
"793","SoftBank","931P","931P","SoftBank/1.0/931P/PJP10/[Serial] Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","471","700","","","","","1","","3.0","","1","","","","","0","1","1","","","","2009-05-28 16:05:11"
"794","SoftBank","831SH","831SH","SoftBank/1.0/831SH/SHJ001[/Serial] Browser/NetFront/3.5 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","","","","","1","1","1","1","3.0","","","","","","","0","1","","","","","2009-04-08 17:57:31"
"795","SoftBank","","933SH","SoftBank/1.0/933SH/SHJ001[/Serial] Browser/NetFront/3.5 Profile/MIDP-2.0 Configuration/CLDC-1.1","不明","","","","","","1","1","1","1","3.0","","","","","","","0","1","","","","","2009-06-11 23:06:22"
"796","SoftBank","830SH for Biz","830SH for Biz","SoftBank/1.0/830SHe/SHJ001","不明","","","","","","","","","","","","","","","","","","","","","","","2009-06-22 17:19:13"
"797","EMOBILE","H11T","H11T","emobile/1.0.0 (H11T; like Gecko; Wireless) NetFront/3.4","不明","","240","341","","","1","1","1","1","2.0","","1","0","1","1","1","0","1","0","2008-03","","","2009-06-23 19:38:12"
"798","EMOBILE","H11T　","H11T　","l-mode/1.0.0 (H11T; like Gecko; Wireless) NetFront/3.4　","不明","","240","341","","","","","","","","","","","","","","","","","","","","2009-05-15 12:58:12"
"799","EMOBILE","H12T　","H12T　","sharp pda browser/1.0.0 (H11T; like Gecko; Wireless) NetFront/3.4　","不明","","240","341","","","","","","","","","","","","","","","","","","","","2009-04-09 09:25:10"
"800","EMOBILE","H14T","H14T","windows ce/1.0.0 (H11T; like Gecko; Wireless) NetFront/3.4　","不明","","240","341","","","","","","","","","","","","","","","","","","","","2009-04-09 16:52:05"
"801","EMOBILE","H15T","H15T","Mozilla/3.0(WILLCOM:KES/WS009KE/2:0001:6/1/C128) NetFront/3.3","不明","","240","341","","","","","","","","","","","","","","","","","","","","2009-04-13 17:42:40"
