MobilePhoneList [2009-12-01 00:00:03] By http://ke-tai.org/
"連番","メーカ名","機種名","機種略名","ユーザエージェント","タイプ１","タイプ２","ブラウザ幅(x)","ブラウザ高さ(y)","表示カラー数","ブラウザキャッシュ","GIF","JPG","PNG","Flash","Flashバージョン","Flashワークメモリ","Javaアプリ","BREW","HTML","SSL","ログイン","クッキー","CSS","GPS","発売日","備考","更新状況メモ","更新日"
"377","au","C407H","HI13","UP.Browser/3.04-HI13 UP.Link/3.4.4","WAP1.0","3","120","113","256","7.5","0","0","1","0","","","0","0","0","1","1","1","","","2001-03","","","2008-01-17 14:28:24"
"378","au","C408P","MA13","UP.Browser/3.04-MA13 UP.Link/3.4.4","WAP1.0","3","115","129","256","7.5","0","0","1","0","","","0","0","0","1","1","1","","","2001-03","","","2008-01-17 14:28:24"
"379","au","C409CA","CA13","UP.Browser/3.04-CA13 UP.Link/3.4.4","WAP1.0","3","120","96","256","7.5","0","0","1","0","","","0","0","0","1","1","1","","","2001-03","","","2008-01-17 14:28:24"
"380","au","C410T","TS13","UP.Browser/3.04-TS13 UP.Link/3.4.4","WAP1.0","3","96","98","256","7.5","0","0","1","0","","","0","0","0","1","1","1","","","2001-05","","","2008-01-17 14:28:24"
"381","au","C411ST","ST12","UP.Browser/3.04-ST12 UP.Link/3.4.4","WAP1.0","3","120","126","256","7.5","0","0","1","0","","","0","0","0","1","1","1","","","2001-07","","","2008-01-17 14:28:24"
"382","au","C412SA","SY14","UP.Browser/3.04-SY14 UP.Link/3.4.5.6","WAP1.0","3","120","128","256","7.5","0","0","1","0","","","0","0","0","1","1","1","","","2001-07","","","2008-01-17 14:28:24"
"383","au","C413S","SN15/SN16","UP.Browser/3.04-SN15/SN16 UP.Link/3.4.4","WAP1.0","3","120","120","256","7.5","0","0","1","0","","","0","0","0","1","1","1","","","2001-06","","","2008-01-17 14:28:24"
"384","au","C414K","KC13","UP.Browser/3.04-KC13 UP.Link/3.4.4","WAP1.0","3","120","128","65536","7.5","0","1","1","0","","","0","0","0","1","1","1","","","2001-08","","","2008-01-17 14:28:24"
"385","au","C414K II","KC13","UP.Browser/3.04-KC13 UP.Link/3.4.4","WAP1.0","3","120","128","65536","7.5","0","1","1","0","","","0","0","0","1","1","1","","","2001-12","","","2008-01-17 14:28:24"
"386","au","C415T","TS14","UP.Browser/3.04-TS14 UP.Link/3.4.5.6","WAP1.0","3","96","98","4096","7.5","0","0","1","0","","","0","0","0","1","1","1","","","2001-08","","","2008-01-17 14:28:24"
"387","au","C451H","HI14","UP.Browser/3.04-HI14 UP.Link/3.4.5.6","WAP1.0","3","120","113","256","7.5","0","0","1","0","","","1","0","0","1","1","1","","","2001-07","","","2008-01-17 14:28:24"
"388","au","C452CA","CA14","UP.Browser/3.04-CA14 UP.Link/3.4.4","WAP1.0","3","120","109","256","7.5","0","0","1","0","","","1","0","0","1","1","1","","","2001-08","","","2008-01-17 14:28:24"
"389","au","C1001SA","SY15","UP.Browser/3.04-SY15 UP.Link/3.4.4","WAP1.0","3","120","128","65536","7.5","0","0","1","0","","","0","0","0","1","1","1","","","2001-12","","","2008-01-17 14:28:24"
"390","au","C1002S","SN17","UP.Browser/3.04-SN17 UP.Link/3.4.5.6","WAP1.0","3","120","120","65536","7.5","0","0","1","0","","","0","0","0","1","1","1","","","2001-12","","","2008-01-17 14:28:24"
"391","au","A1011ST","ST13","UP.Browser/3.04-ST13 UP.Link/3.4.5.6","WAP1.0","3","120","126","65536","7.5","0","1","1","0","","","0","0","0","1","1","1","","","2002-04","","","2008-01-17 14:28:24"
"392","au","A1012K","KC14","UP.Browser/3.04-KC14 UP.Link/3.4.5.6","WAP1.0","3","120","126","65536","7.5","0","1","1","0","","","0","0","0","1","1","1","","","2002-04","","","2008-01-17 14:28:24"
"393","au","A1012K II","KC14","UP.Browser/3.04-KC14 UP.Link/3.4.5.6","WAP1.0","3","120","126","65536","7.5","0","1","1","0","","","0","0","0","1","1","1","","","2002-09","","","2008-01-17 14:28:24"
"394","au","A1013K","KC15","UP.Browser/3.04-KC15 UP.Link/3.4.5.6","WAP1.0","3","120","126","65536","7.5","0","1","1","0","","","0","0","0","1","1","1","","","2002-09","","","2008-01-17 14:28:24"
"395","au","A1014ST","ST14","UP.Browser/3.04-ST14 UP.Link/3.4.5.6","WAP1.0","3","120","108","65536","7.5","0","1","1","0","","","0","0","0","1","1","1","","","2002-09","","","2008-01-17 14:28:24"
"396","au","A1101S","SN22","KDDI-SN22 UP.Browser/6.0.7 (GUI) MMP/1.1","WAP2.0","6","120","120","65536","","1","1","1","0","","","0","0","1","1","1","1","","","2002-11","","","2008-03-29 10:48:29"
"397","au","A1301S","SN23","KDDI-SN23 UP.Browser/6.0.2.254 (GUI) MMP/1.1","WAP2.0","6","120","123","65536","","1","1","1","0","","","0","0","1","1","1","1","","","2003-03","","","2008-03-29 10:49:15"
"398","au","A1302SA","SA24","KDDI-SA24 UP.Browser/6.0.2.254 (GUI) MMP/1.1","WAP2.0","6","124","144","262144","","1","1","1","0","","","0","0","1","1","1","1","","","2003-03","","","2008-03-29 10:49:39"
"399","au","A1303SA","SA25","KDDI-SA25 UP.Browser/6.0.8.4 (GUI) MMP/1.1","WAP2.0","6.2","124","144","262144","","1","1","1","0","","","0","0","1","1","1","1","","","2003-08","","","2008-03-29 10:50:02"
"400","au","A1304T","TS25","KDDI-TS25 UP.Browser/6.0.2.254 (GUI) MMP/1.1","WAP2.0","6","144","140","65536","","1","1","1","0","","","0","1","1","1","1","1","","","2003-07","","","2008-03-29 10:50:21"
"401","au","A1304T カメラ無し","TS25","KDDI-TS25 UP.Browser/6.0.2.254 (GUI) MMP/1.1","WAP2.0","6","144","140","65536","","1","1","1","0","","","0","1","1","1","1","1","","","2003-07","","","2008-03-29 10:50:44"
"402","au","A1304T II","TS25","KDDI-TS25 UP.Browser/6.0.2.254 (GUI) MMP/1.1","WAP2.0","6","144","140","65536","","1","1","1","0","","","0","1","1","1","1","1","","","2004-01","","","2008-03-29 10:51:01"
"403","au","A1305SA","SA28","KDDI-SA28 UP.Browser/6.2.0.5 (GUI) MMP/2.0","WAP2.0","6.2","124","144","262144","","1","1","1","0","","","0","0","1","1","1","1","","","2004-06","","","2008-01-17 14:28:24"
"404","au","A1401K","KC23","KDDI-KC23 UP.Browser/6.2.0.4 (GUI) MMP/1.1","WAP2.0","6.2","126","136","65536","","1","1","1","0","","","0","0","1","1","1","1","","","2003-08","","","2008-03-29 10:51:31"
"405","au","A1402S","SN26","KDDI-SN26 UP.Browser/6.0.2.254 (GUI) MMP/1.1","WAP2.0","6.2","228","244","242144","","1","1","1","0","","","0","1","1","1","1","1","","","2004-03","","","2008-03-29 10:51:48"
"406","au","A1402S II","SN27","KDDI-SN27 UP.Browser/6.2.0.6.2 (GUI) MMP/2.0","WAP2.0","6.2","228","244","262144","","1","1","1","0","","","0","1","1","1","1","1","","","2004-09","","","2008-01-17 14:28:24"
"407","au","A1402S II カメラ無し","SN28","KDDI-SN28 UP.Browser/6.2.0.6.2 (GUI) MMP/2.0","WAP2.0","6.2","228","244","262144","","1","1","1","0","","","0","1","1","1","1","1","","","2004-10","","","2009-09-17 12:01:56"
"408","au","A1403K","KC26","KDDI-KC26 UP.Browser/6.2.0.7.3.129 (GUI) MMP/2.0","WAP2.0","6.2","234","266","262144","","1","1","1","0","","","0","1","1","1","1","1","","","2004-10","","","2008-01-17 14:28:24"
"409","au","A1404S/S II","SN29","KDDI-SN29 UP.Browser/6.2.0.6.2 (GUI) MMP/2.0","WAP2.0","6.2","228","230","65536","","1","1","1","0","","","0","1","1","1","1","1","","","2005-01","A1404S IIは2005年7月発売","","2008-01-17 18:58:38"
"410","au","A1405PT","PT21","KDDI-PT21 UP.Browser/6.2.0.9 (GUI) MMP/2.0","WAP2.0","6.2","240","236","65536","","1","1","1","0","","","0","0","1","1","1","1","","","2005-12","","","2008-01-17 14:28:25"
"411","au","A1406PT","PT22","KDDI-PT22 UP.Browser/6.2.0.10.1 (GUI) MMP/2.0","WAP2.0","6.2","240","236","65536","","1","1","1","0","","","0","0","1","1","1","1","","","2006-09","","","2008-01-17 14:28:25"
"412","au","A1407PT","PT23","KDDI-PT23 UP.Browser/6.2.0.10.1 (GUI) MMP/2.0","WAP2.0","","240","240","262144","","1","1","1","0","","","0","0","1","1","1","1","","","2007-11","","","2008-01-24 17:36:08"
"413","au","C3001H","HI21","KDDI-HI21 UP.Browser/6.0.2.273 (GUI) MMP/1.1","WAP2.0","6","120","130","4096","","1","1","1","0","","","1","0","1","1","1","1","","","2001-12","","","2008-03-29 10:52:55"
"414","au","C3002K","KC21","KDDI-KC21 UP.Browser/6.0.2.273 (GUI) MMP/1.1","WAP2.0","6","128","132","65536","","1","1","1","0","","","1","0","1","1","1","1","","","2001-12","","","2008-03-29 10:53:14"
"415","au","C3003P","MA21","KDDI-MA21 UP.Browser/6.0.6 (GUI) MMP/1.1","WAP2.0","6","132","144","65536","","1","1","1","0","","","1","0","1","1","1","1","","","2002-03","","","2008-03-29 10:53:35"
"416","au","A3011SA","SA21","KDDI-SA21 UP.Browser/6.0.6 (GUI) MMP/1.1","WAP2.0","6","126","144","65536","","1","1","1","0","","","1","0","1","1","1","1","","","2002-04","","","2008-03-29 10:53:55"
"417","au","A3012CA","CA21","KDDI-CA21 UP.Browser/6.0.6 (GUI) MMP/1.1","WAP2.0","6","125","147","65536","","1","1","1","0","","","1","0","1","1","1","1","","","2002-04","","","2008-03-29 10:54:14"
"418","au","A3013T","TS22","KDDI-TS22 UP.Browser/6.0.6 (GUI) MMP/1.1","WAP2.0","6","144","135","65536","","1","1","1","0","","","1","0","1","1","1","1","","","2002-04","","","2008-03-29 10:54:33"
"419","au","A3014S","SN21","KDDI-SN21 UP.Browser/6.0.7 (GUI) MMP/1.1","WAP2.0","6","120","120","65536","","1","1","1","0","","","1","0","1","1","1","1","","","2002-06","","","2008-03-29 10:54:56"
"420","au","A3015SA","SA22","KDDI-SA22 UP.Browser/6.0.7.2 (GUI) MMP/1.1","WAP2.0","6","126","144","262144","","1","1","1","0","","","1","0","1","1","1","1","","","2002-09","","","2008-03-29 10:55:23"
"421","au","C5001T","TS21","KDDI-TS21 UP.Browser/6.0.5.287 (GUI) MMP/1.1","WAP2.0","6","144","135","4096","","1","1","1","0","","","1","0","1","1","1","1","","","2001-12","","","2008-03-29 10:55:43"
"422","au","A5301T","TS23","KDDI-TS23 UP.Browser/6.0.7.2 (GUI) MMP/1.1","WAP2.0","6","144","140","262144","","1","1","1","0","","","1","0","1","1","1","1","","","2002-09","","","2008-03-29 10:56:03"
"423","au","A5302CA","CA22","KDDI-CA22 UP.Browser/6.0.8.1 (GUI) MMP/1.1","WAP2.0","6","125","147","15680000","","1","1","1","0","","","1","0","1","1","1","1","","","2002-11","","","2008-03-29 10:56:25"
"424","au","A5303H","HI23","KDDI-HI23 UP.Browser/6.0.8.1 (GUI) MMP/1.1","WAP2.0","6","125","144","262144","","1","1","1","0","","","1","0","1","1","1","1","","","2002-12","","","2008-03-29 10:56:44"
"425","au","A5303H II","HI24","KDDI-HI24 UP.Browser/6.0.2.254 (GUI) MMP/1.1","WAP2.0","6","125","144","262144","","1","1","1","0","","","1","0","1","1","1","1","","","2003-03","","","2008-03-29 10:57:03"
"426","au","A5304T","TS24","KDDI-TS24 UP.Browser/6.0.2.254 (GUI) MMP/1.1","WAP2.0","6","144","140","65536","","1","1","1","0","","","0","1","1","1","1","1","","","2003-02","","","2008-03-29 10:57:25"
"427","au","A5305K","KC22","KDDI-KC22 UP.Browser/6.0.2.254 (GUI) MMP/1.1","WAP2.0","6","125","144","262144","","1","1","1","0","","","1","0","1","1","1","1","","","2003-05","","","2008-03-29 10:57:49"
"428","au","A5306ST","ST21","KDDI-ST21 UP.Browser/6.0.2.254 (GUI) MMP/1.1","WAP2.0","6","125","145","65000","","1","1","1","0","","","0","1","1","1","1","1","","","2003-07","","","2009-09-17 12:00:58"
"429","au","A5401CA","CA23","KDDI-CA23 UP.Browser/6.0.2.254 (GUI) MMP/1.1","WAP2.0","6.2","123","147","15680000","","1","1","1","0","","","1","0","1","1","1","1","","","2003-05","","","2008-03-29 10:58:54"
"430","au","A5401CA II","CA23","KDDI-CA23 UP.Browser/6.2.0.5 (GUI) MMP/1.1","WAP2.0","6.2","123","147","15680000","","1","1","1","0","","","1","0","1","1","1","1","","","2003-10","","","2008-03-29 10:59:19"
"431","au","A5402S","SN24","KDDI-SN24 UP.Browser/6.0.2.254 (GUI) MMP/1.1","WAP2.0","6","120","160","262144","","1","1","1","0","","","1","0","1","1","1","1","","","2003-06","","","2008-03-29 10:59:39"
"432","au","A5403CA","CA24","KDDI-CA24 UP.Browser/6.0.2.254 (GUI) MMP/1.1","WAP2.0","6.2","230","266","15680000","","1","1","1","0","","","1","0","1","1","1","1","","","2003-12","","","2008-03-29 11:00:12"
"433","au","A5404S","SN25","KDDI-SN25 UP.Browser/6.0.2.254 (GUI) MMP/1.1","WAP2.0","6.2","240","256","262144","","1","1","1","0","","","1","0","1","1","1","1","","","2003-11","","","2008-03-29 11:00:35"
"434","au","A5405SA","ST23","KDDI-ST23 UP.Browser/6.0.2.254 (GUI) MMP/1.1","WAP2.0","6.2","127","145","65536","","1","1","1","0","","","0","1","1","1","1","1","","","2004-03","","","2008-03-29 11:00:54"
"435","au","A5406CA","CA25","KDDI-CA25 UP.Browser/6.2.0.6.2 (GUI) MMP/2.0","WAP2.0","6.2","230","266","15680000","","1","1","1","0","","","1","0","1","1","1","1","","","2004-06","","","2008-01-17 14:28:24"
"436","au","A5407CA","CA26","KDDI-CA26 UP.Browser/6.2.0.6.2 (GUI) MMP/2.0","WAP2.0","6.2","230","266","15680000","","1","1","1","0","","","1","0","1","1","1","1","","","2004-06","","","2008-01-17 14:28:24"
"437","au","A5501T","TS26","KDDI-TS26 UP.Browser/6.0.2.254 (GUI) MMP/1.1","WAP2.0","6.2","240","270","65536","","1","1","1","0","","","0","1","1","1","1","1","","","2003-10","","","2009-06-25 10:37:12"
"438","au","A5502K","KC24/KC25","KDDI-KC24/25 UP.Browser/6.0.2.254 (GUI) MMP/1.1","WAP2.0","6.2","234","262","262144","","1","1","1","0","","","0","1","1","1","1","1","","","2004-02","","","2008-03-29 11:01:49"
"439","au","A5503SA","SA26","KDDI-SA26 UP.Browser/6.2.0.5.1 (GUI) MMP/1.1","WAP2.0","6.2","225","263","262144","","1","1","1","0","","","0","1","1","1","1","1","","","2003-12","","","2008-03-29 11:02:07"
"440","au","A5504T","TS27","KDDI-TS27 UP.Browser/6.2.0.6.2 (GUI) MMP/2.0","WAP2.0","6.2","229","270","65536","","1","1","1","0","","","0","1","1","1","1","1","","","2004-04","","","2008-01-17 14:28:24"
"441","au","A5505SA","SA27","KDDI-SA27 UP.Browser/6.2.0.6.3 (GUI) MMP/2.0","WAP2.0","6.2","225","263","262144","","1","1","1","0","","","0","1","1","1","1","1","","","2004-05","","","2008-01-17 14:28:24"
"442","au","A5506T","TS28","KDDI-TS28 UP.Browser/6.2.0.6.2 (GUI) MMP/2.0","WAP2.0","6.2","229","270","262114","","1","1","1","0","","","0","1","1","1","1","1","","","2004-06","","","2008-01-17 19:06:23"
"443","au","A5507SA","ST24","KDDI-ST24 UP.Browser/6.2.0.8 (GUI) MMP/2.0","WAP2.0","6.2","235","270","","","1","1","1","1","1.1","48","0","1","1","1","1","1","","","2004-12","","","2008-01-17 14:28:24"
"444","au","A5509T","TS29","KDDI-TS29 UP.Browser/6.2.0.9 (GUI) MMP/2.0","WAP2.0","6.2","229","270","65536","","1","1","1","0","","","0","1","1","1","1","1","","","2005-02","","","2008-01-17 14:28:24"
"445","au","A5511T","TS2A","KDDI-TS2A UP.Browser/6.2.0.9 (GUI) MMP/2.0","WAP2.0","6.2","229","246","65536","","1","1","1","1","1.1","48","0","1","1","1","1","1","","","2005-06","","","2008-01-17 14:28:24"
"446","au","A5512CA","CA27","KDDI-CA27 UP.Browser/6.2.0.9 (GUI) MMP/2.0","WAP2.0","6.2","230","243","65536","","1","1","1","1","1.1","48","0","0","1","1","1","1","","","2005-07","","","2008-01-17 14:28:24"
"447","au","A5514SA","ST27","KDDI-ST27 UP.Browser/6.2.0.9 (GUI) MMP/2.0","WAP2.0","6.2","235","242","","","1","1","1","1","1.1","48","0","0","1","1","1","1","","","2005-10","","","2008-01-17 14:28:25"
"448","au","A5515K","KC27","KDDI-KC27 UP.Browser/6.2.0.9 (GUI) MMP/2.0","WAP2.0","6.2","234","248","","","1","1","1","1","1.1","48","0","0","1","1","1","1","","","2005-11","","","2009-08-11 14:09:30"
"449","au","A5516T","TS2B","KDDI-TS2B UP.Browser/6.2.0.9 (GUI) MMP/2.0","WAP2.0","6.2","229","246","65536","","1","1","1","1","1.1","48","0","0","1","1","1","1","","","2005-10","","","2008-01-17 14:28:25"
"450","au","A5517T","TS2C","KDDI-TS2C UP.Browser/6.2.0.9 (GUI) MMP/2.0","WAP2.0","6.2","229","246","65536","","1","1","1","1","1.1","48","0","0","1","1","1","1","","","2005-10","","","2008-01-17 14:28:25"
"451","au","A5518SA","ST28","KDDI-ST28 UP.Browser/6.2.0.10.1 (GUI) MMP/2.0","WAP2.0","6.2","235","242","260000","7.5","1","1","1","1","1.1","","","","1","1","1","1","1","","2006-02","カメラ無しは2006年7月発売","","2009-06-01 11:34:52"
"452","au","A5520SA/SA II","ST2A","KDDI-ST2A UP.Browser/6.2.0.10.1 (GUI) MMP/2.0","WAP2.0","6.2","235","242","260000","7.5","1","1","1","1","1.1","","","","1","1","1","1","1","","2006-02","A5520SA IIは2006年9月発売","","2008-01-17 19:03:04"
"453","au","A5521K","KC28","KDDI-KC28 UP.Browser/6.2.0.10.1 (GUI) MMP/2.0","WAP2.0","6.2","234","248","262144","7.5","1","1","1","1","1.1","","","","1","1","1","1","1","","2006-06","","","2008-01-17 18:54:38"
"454","au","A5522SA","SA29","KDDI-SA29 UP.Browser/6.2.0.10.1 (GUI) MMP/2.0","WAP2.0","6.2","235","234","262144","7.5","1","1","1","1","1.1","","","","1","1","1","1","1","","2006-09","","","2008-01-17 18:54:38"
"455","au","A5523T","TS2D","KDDI-TS2D UP.Browser/6.2.0.11.1.2.1 (GUI) MMP/2.0","WAP2.0","","229","245","65536","7.5","1","1","1","1","2.0","","","","1","1","1","1","1","","2007-01","","","2008-01-17 15:26:51"
"456","au","A5525SA","ST2D","KDDI-ST2D UP.Browser/6.2.0.11.1.2.1 (GUI) MMP/2.0","WAP2.0","","235","242","262144","7.5","1","1","1","1","2.0","","","","1","1","1","1","1","","2007-03","ジュニアケータイ","作成中","2008-01-24 17:38:16"
"457","au","A5526K","KC29","KDDI-KC29 UP.Browser/6.2.0.12.1.3 (GUI) MMP/2.0","WAP2.0","6.2","232","245","242144","7.5","1","1","1","1","2.0","","","","1","1","1","1","1","","2007-06","","","2008-01-17 14:28:25"
"458","au","A5527SA","SA2A","KDDI-SA2A UP.Browser/6.2.0.10.1 (GUI) MMP/2.0","WAP2.0","6.2","235","242","262144","7.5","1","1","1","1","1.1","","","","1","1","1","1","1","","2007-07","","","2008-01-17 19:16:27"
"459","au","A5528K","KC2A","KDDI-KC2A UP.Browser/6.2.0.13.3 (GUI) MMP/2.0","WAP2.0","6.2","232","245","262144","7.5","1","1","1","1","2.0","","1","","1","1","1","1","1","1","2007-09","","","2009-09-19 00:24:40"
"460","au","A5529T","TS2E","KDDI-TS2E UP.Browser/6.2.0.13.2.120 (GUI) MMP/2.0","WAP2.0","","229","245","65536","7.5","1","1","1","1","2.0","","","","1","1","1","1","1","1","2007-11","","","2009-09-17 12:51:42"
"461","au","INFOBAR","ST22","KDDI-ST22 UP.Browser/6.0.8.3 (GUI) MMP/1.1","WAP2.0","6","125","145","","","1","1","1","0","","","0","1","1","1","1","1","","","2003-10","","","2008-03-29 11:04:06"
"462","au","talby","ST25","KDDI-ST25 UP.Browser/6.2.0.8 (GUI) MMP/2.0","WAP2.0","6.2","235","270","","","1","1","1","1","1.1","48","0","1","1","1","1","1","","","2004-11","","","2008-01-17 14:28:24"
"463","au","Sweets","ST26","KDDI-ST26 UP.Browser/6.2.0.8 (GUI) MMP/2.0","WAP2.0","6.2","235","270","","","1","1","1","1","1.1","48","0","1","1","1","1","1","","","2005-03","","","2008-01-17 14:28:24"
"464","au","G'zOne TYPE-R","CA28","KDDI-CA28 UP.Browser/6.2.0.9 (GUI) MMP/2.0","WAP2.0","6.2","230","243","65536","","1","1","1","1","1.1","48","0","0","1","1","1","1","","","2005-07","別名「A5513CA」","","2008-01-17 14:28:24"
"465","au","Sweets pure","ST29","KDDI-ST29 UP.Browser/6.2.0.10.1 (GUI) MMP/2.0","WAP2.0","0","235","242","","","1","1","1","1","1.1","100","0","0","0","0","0","0","","","2006-02","","","2008-01-17 14:28:25"
"466","au","Sweets cute","ST2C","KDDI-ST2C UP.Browser/6.2.0.11.1.2.1 (GUI) MMP/2.0","WAP2.0","0","235","242","","","1","1","1","1","2.0","100","0","0","0","0","0","0","","","2007-02","","","2008-01-17 14:28:25"
"467","au","W11H","HI31","KDDI-HI31 UP.Browser/6.2.0.5 (GUI) MMP/2.0","WAP2.0","6.2","233","268","262144","","1","1","1","0","","","1","0","1","1","1","1","","","2003-11","ユーザエージェントは「KDDI-HI31 UP.Browser/6.2.0.5.c.1.100 (GUI) MMP/2.0」のことも多い","","2008-03-29 14:33:14"
"468","au","W11K","KC31","KDDI-KC31 UP.Browser/6.2.0.5 (GUI) MMP/2.0","WAP2.0","6.2","233","268","262144","","1","1","1","0","","","1","0","1","1","1","1","","1","2003-12","ユーザエージェントは「KDDI-KC31 UP.Browser/6.2.0.5.c.1.100 (GUI) MMP/2.0」のことも多い","","2009-09-04 15:05:56"
"469","au","W21H","HI32","KDDI-HI32 UP.Browser/6.2.0.6.2 (GUI) MMP/2.0","WAP2.0","6.2","123","147","15680000","","1","1","1","0","","","0","0","1","1","1","1","","","2004-03","","","2008-01-17 14:28:24"
"470","au","W21K","KC32","KDDI-KC32 UP.Browser/6.2.0.7.3.129 (GUI) MMP/2.0","WAP2.0","6.2","234","266","","","1","1","1","1","1.1","100","0","1","1","1","1","1","","","2004-08","","","2008-01-17 14:28:24"
"471","au","W21S","SN31","KDDI-SN31 UP.Browser/6.2.0.7.3.129 (GUI) MMP/2.0","WAP2.0","6.2","228","266","","","1","1","1","1","1.1","100","0","1","1","1","1","1","","","2004-07","","","2008-01-17 14:28:24"
